Row.names	Subject	Time	Group	Bacteroidaceae	Akkermansiaceae	Lachnospiraceae	Sutterellaceae	Porphyromonadaceae	Prevotellaceae	Acidaminococcaceae	Ruminococcaceae	Enterobacteriaceae	Desulfovibrionaceae	Erysipelotrichaceae	Rikenellaceae	Barnesiellaceae	Clostridiaceae_1	Odoribacteraceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Christensenellaceae	Streptococcaceae	Eubacteriaceae	Veillonellaceae	Clostridiales_Incertae_Sedis_XIII	Oxalobacteraceae	Enterococcaceae	Bifidobacteriaceae	Muribaculaceae	Eggerthellaceae	Moraxellaceae	Coriobacteriaceae	Lactobacillaceae	Fusobacteriaceae	Morganellaceae	Victivallaceae	Comamonadaceae	Methanobacteriaceae	Azospirillaceae	Catabacteriaceae	Sphingomonadaceae	Rhizobiaceae	Caulobacteraceae	Pleomorphomonadaceae	Pseudomonadaceae	Bradyrhizobiaceae	Nocardioidaceae	Chromatiaceae	Aurantimonadaceae	Bacillaceae_1	Chitinophagaceae	Devosiaceae	Rhodospirillaceae	Rhodobacteraceae	Bacillales_Incertae_Sedis_X	Bacteriovoracaceae	Xanthomonadaceae	Hydrogenophilaceae	Streptophyta	Stappiaceae	Geodermatophilaceae	Paenibacillaceae_1	Burkholderiaceae	Bdellovibrionaceae	Weeksellaceae	Anaerolineaceae	Caldilineaceae	Boseaceae	Cytophagaceae	Lawsonellaceae	Pasteurellaceae	Sphingosinicellaceae	Legionellaceae	Deinococcaceae	Erythrobacteraceae	Nocardiopsaceae	Kiloniellaceae	Selenomonadaceae
7-D52AM	7	52	UC2	46127730.4	14662450	2153710.679	3733826.8	4990157.89	0	0	295892.69	9701.4	27891.525	107928.075	40018.27	0	0	0	6063.375	0	0	0	4850.7	0	0	0	0	0	0	0	8488.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D52PM	7	52.5	UC2	27929384.36	8405187.026	1409913.375	2522504.041	3692835.16	0	0	324038.775	0	25854.158	180979.092	58602.751	0	0	0	56017.34	0	0	0	6894.442	0	4309.026	0	0	0	0	0	2585.416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D53	7	53	UC2	24512265.84	6191531.83	1708662.417	3385507.482	5661467.39	1353.932	3384.831	426488.597	2707.864	33848.305	383162.862	56188.19	0	0	0	140808.9	0	0	0	6092.695	0	2030.898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D54	7	54	UC2	17233470	2128592	3448308	797780.7	3158345	504.2862	1008.572	702470.7	1512.859	6555.72	405950.3	158850.2	504.2862	0	0	63035.77	0	504.2862	0	23197.16	0	0	0	6555.72	0	0	504.2862	2521.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D57AM	7	57	UC2	59464524.82	74684686.82	27731399.11	3325557	29819438.51	0	4252.63	3453135.46	0	34021.04	1790357.22	1190736.4	0	0	0	591115.6	0	0	0	17010.52	0	4252.63	0	0	0	0	0	63789.45	0	8505.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D58AM	7	58	UC2	65061094.89	12697932.71	24029836.01	3940491.477	9879888.89	4776.354	0	1194088.364	0	7164.53	1177371.292	169560.52	0	0	0	511069.8	0	0	0	0	0	2388.177	0	169560.6	0	0	0	4776.354	0	11940.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D58PM	7	58.5	UC2	30257310	4961585	3840980	2247933	3058380	2880.735	0	481082.6	2880.735	960.2449	258305.8	70097.87	0	0	0	60495.43	0	0	0	960.2449	0	960.2449	0	122911.3	0	1920.49	0	0	0	0	960.2449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D59AM	7	59	UC2	26306904.49	5125634	6195564.273	3896329	5721897.236	2229.021	6687.063	938417.9	1114.51	4458.042	748951.068	54611.01	0	0	2229.021	287543.7	0	0	0	3343.532	0	1114.511	0	298688.8	0	2229.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D59PM	7	59.5	UC2	38047159.45	5811776.761	4495638.68	5781818.7	4089213.996	3994.348	2995.761	567197.364	0	7988.696	245652.417	111841.75	0	0	0	87875.66	0	0	0	2995.761	0	7988.696	0	136806.4	0	0	0	0	0	1997.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D6	7	6	UC1	52109713.05	15854126.98	5310410.49	6074476.895	2558570.293	0	4005.59	1638286.158	5006.987	0	173241.753	53074.06	0	6008.384	0	0	0	0	0	0	87121.572	0	0	0	0	0	2002.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D60AM	7	60	UC2	35748867.66	6571456.412	11285300.14	3404148.8	10802780.21	1767.471	1767.471	1661422.704	0	1767.471	777687.092	192654.28	0	0	3534.942	273958	0	0	0	1767.471	0	5302.412	0	194421.8	0	0	0	1767.471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D60PM	7	60.5	UC2	60617876.06	10239252.36	9029995.44	8321366.2	11343797.4	0	0	777483.39	0	0	593871.029	243860.05	0	0	0	173571	2868.942	0	0	0	0	0	0	83199.32	0	15779.182	0	0	0	0	1434.471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D61	7	61	UC2	19000720	6778204	2277157	1870998	3366352	0	1109.726	182549.9	0	0	214731.9	128728.2	0	0	0	61589.77	0	0	0	0	0	0	0	6103.491	0	5548.628	0	554.8628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D62	7	62	UC2	19404770	7884513	4346700	4035941	3015531	0	1958.561	386489.3	0	0	142322.1	296395.5	652.8536	0	0	26114.14	0	0	0	0	0	2611.414	0	17627.05	0	3264.268	0	59409.68	0	2611.414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D63	7	63	UC2	53345058.02	22306937.61	13138863.55	10333144.14	8935974	2275.522	4551.043	377736.588	0	0	259409.498	259409.45	2275.522	0	0	25030.74	0	0	0	0	0	0	0	9102.087	0	0	0	11377.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D64AM	7	64	UC2	5180933.295	1659393.869	794191.8313	1013014.95	739439.283	0	934.3433	17939.3921	0	1308.081	35878.7748	29712.118	0	0	0	3363.636	0	0	0	0	0	560.606	0	1494.949	0	1681.8179	0	20929.2892	0	2616.1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D64PM	7	64.5	UC2	50290010.28	28695017.51	8071896.613	9869170.353	5225553.523	0	0	279092.066	1979.376	15835.01	409730.948	227628.26	0	0	0	67298.8	0	0	0	3958.753	0	0	0	19793.76	0	15835.011	0	102927.571	0	1979.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D7	7	7	UC1	63694605.57	31107502.63	9022227.803	8672405.109	2598687.186	0	3569.625	2707561.243	8924.063	0	326620.714	87455.82	0	78531.755	0	0	44620.31	0	0	0	110658.382	0	0	3569.625	1784.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D8	7	8	UC1	121274500	35248840	13738810	11721900	5436243	0	0	2934993	0	0	206027.9	46988.81	0	0	0	7229.048	0	0	0	0	383139.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-D9	7	9	UC1	36522270	23124520	6058703	3119322	1558178	0	0	2324414	0	0	129518.6	66242.34	0	0	0	5932.151	8898.226	0	988.6918	0	109744.8	0	0	0	0	0	988.6918	0	0	0	0	0	0	0	0	0	0	0	0	0	988.6918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D0AM	8	0	UC1	6372.53623	316.535738	329.6563648	102.505089	332.1165227	2.4601217	21.32106	223.8711067	241.911996	30.341503	37.7218737	11.48057	2.460122	132.846596	3.2801627	9.840489	11.48057	0	0.8200407	0	0	0	61.503055	9.840489	0	0	0	59.862973	0	0	0	0	0	153.347631	0	8.200407	0	5.740285	27.8813807	28.7014257	0	11.48057	0	4.100204	2.460122	4.100204	0	9.020448	0	2.460122	0	0	0	1.640081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D0PM	8	0.5	UC1	2690420.196	14137.371	84038.815	1963.524	96605.374	1570.819	1178.114	20420.646	7854.095	5105.162	2680209.889	0	0	5671049.162	0	0	4279303.427	0	30238.267	0	1178.114	0	0	11781.14	15315.486	0	0	0	0	5890.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D10	8	10	UC1	40189921.96	14289751.11	6321376.96	5145375.4	1953583.95	0	0	799799.35	0	0	191063.18	42952.19	1481.11	2962.22	0	0	0	0	0	0	82942.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D11	8	11	UC1	115837632.2	48388959.32	12201758.05	10612554.5	2854133.75	0	0	3100688.18	0	13399.69	286753.41	85758.02	0	0	0	0	0	0	0	0	125957.08	0	0	10719.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D14	8	14	UC1	62259560.45	20036195.96	10119114.3	5347231.9	1263791.25	1097.994	6587.965	947568.925	0	0	142739.24	93329.51	4391.977	0	0	0	0	0	0	0	96623.484	0	0	19763.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D16	8	16	UC1	31734120	12063840	6740963	2773358	529420.6	17078.08	3049.657	976500.3	3659.589	0	50624.31	28056.85	0	0	0	0	0	0	0	0	5489.383	0	0	0	0	0	0	0	0	609.9315	0	1829.794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D18	8	18	UC1	112162000	35275440	16315480	12555440	8579919	0	0	4397703	16124.91	0	378202.5	101147.2	0	0	0	1465.901	0	0	5863.604	0	0	0	0	0	0	20522.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D1AM	8	1	UC1	20759580	16126.63	1850876	253418.4	164491.6	0	460.7608	707728.6	29488.69	0	11979.78	0	0	144218.1	0	43311.51	112425.6	0	0	0	0	0	0	11519.02	52987.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D1PM	8	1.5	UC1	21872640	46616.48	1044590	941367.5	877626.8	0	951.3568	952783.8	3329.749	2378.392	11891.96	4281.106	0	35675.88	0	17600.1	18551.46	0	0	0	0	0	0	3329.749	103222.2	0	951.3568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D21AM	8	21	UC1	23360120.08	7263627.207	3342342.464	2249388	1332729.117	0	0	794051.106	0	6892.176	84157.085	27205.948	0	0	0	1813.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D21PM	8	21.5	UC2	278263890.2	132529552.6	37709536.54	26526706	14102066.6	0	0	11033289.92	0	0	1976500.23	656666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19504.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D22AM	8	22	UC2	49941950.22	67899290.51	9632928.414	5049720.5	6000952.94	0	0	3110846.499	0	0	712285.974	999021	0	0	0	0	0	0	13654.05	0	0	0	0	2275.674	0	0	29583.764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D22PM	8	22.5	UC2	26330985.57	32023621.85	7980761.926	2635109.278	2549619.7	0	0	2407554.855	0	16343.71	556943.532	681407.2	0	0	0	3771.626	0	0	6286.044	0	0	0	1257.209	0	0	0	18858.132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D23AM	8	23	UC2	22755541.55	30611547.72	3980527.882	1574701.24	1543184.11	0	0	1079762.04	0	0	257975.538	803109.5	0	0	0	4669.241	0	0	3501.931	0	0	0	0	0	0	0	1167.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D23PM	8	23.5	UC2	25390327.64	51530572.64	14075024.52	2699731.1	1491280.3	0	0	4251004.628	0	0	1116317.288	239976.11	0	0	0	12855.86	0	0	32139.65	2142.644	0	0	0	0	0	4285.287	14998.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D24	8	24	UC2	69991679.4	91428818.56	5803586.63	7227911.1	2895415.45	0	0	1747453.65	0	0	718539.35	2057828.2	0	0	0	21258.56	25510.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D25	8	25	UC2	96429406.68	91434444.35	17968573.92	6254093.7	8086688.42	0	0	6653026.86	0	0	3129124.61	6083717	0	0	0	41555.44	565154	0	58177.62	0	0	0	0	16622.18	0	0	24933.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D28AM	8	28	UC2	28291442.24	25002863.83	3533811.014	3549530.4	2215443.66	0	2095.973	1141257.44	0	7335.906	197021.483	1219856.4	2095.973	0	0	1047.987	48207.39	0	0	0	0	0	0	1047.987	0	0	0	4191.947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D28PM	8	28.5	UC2	191809005.2	157828878.5	90331493.53	19514044.4	19660846.3	0	0	14838800.84	0	0	5115660.16	2190813	0	0	0	0	1772977	0	282321.2	11292.85	0	45171.39	0	0	0	0	22585.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D29AM	8	29	UC2	171583500	72310620	15074990	17053740	12020520	0	14803.59	858608.3	0	14803.59	621750.8	537863.9	0	0	0	0	4934.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D29PM	8	29.5	UC2	59523194.98	24992641.65	7121521.474	9006373.942	4077434.484	3496.942	10490.83	300736.99	10490.83	3496.942	305982.435	410890.7	0	0	0	1748.471	0	0	0	0	0	1748.471	0	0	0	0	1748.471	1748.471	0	0	0	0	0	1748.471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D2AM	8	2	UC1	40340980	9557115	3390468	1429865	2509384	0	2848.335	2413489	0	0	70258.93	44623.92	0	4747.225	0	56017.26	949.4451	0	0	0	2848.335	0	0	0	10443.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D2PM	8	2.5	UC1	17009020	6009230	1230480	1262644	795870	0	0	1083780	3922.474	0	37263.51	39616.98	0	12159.67	0	18043.38	4706.969	0	0	0	784.4948	0	0	2353.484	17258.89	0	392.2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D30AM	8	30	UC2	146674400	50550490	19438400	14767160	7259486	13295.76	22159.6	589445.5	0	0	212732.2	354553.7	8863.841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D30PM	8	30.5	UC2	56973867.09	24724711.48	4278526.42	3213606.9	4578750.2	5385.181	0	430814.476	0	0	180403.579	315033.14	0	0	0	0	0	0	0	1346.295	0	0	0	0	0	0	1346.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D31AM	8	31	UC2	253406200	175343900	46656520	33003740	17630090	0	17559.85	1975483	17559.85	0	1194070	957011.7	0	0	0	17559.85	0	0	0	0	0	8779.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D31PM	8	31.5	UC2	182394675.3	143661302.9	32731362.9	16062920.5	13986852.2	0	0	1470549.2	0	0	652098.7	738601.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D32	8	32	UC2	4765750.87	1177748.693	610663.7621	605018.812	320290.864	451.5909	903.1817	42223.7417	0	0	15918.5775	9257.613	0	0	0	0	0	0	0	0	0	451.5909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D33	8	33	UC2	26454780	8898734	2010814	2888334	2735076	512.5704	2050.282	155821.4	0	1025.141	67146.72	27166.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D35AM	8	35	UC2	95644608.62	46154068.62	13519878.05	12650094	6996520.04	0	0	1360337.623	0	0	518389.585	111331.99	0	0	0	0	0	0	0	0	0	3479.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D35PM	8	35.5	UC2	67937277.54	23194989.79	8286628.596	11803884.18	4274028.971	1719.931	0	522859.112	41278.35	0	338826.448	44718.21	0	0	0	1719.931	0	0	0	0	0	8599.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D36AM	8	36	UC2	89300031.08	32687421.98	3799149.745	15321476.8	6183024.98	0	32019.8	505912.958	68842.58	8004.951	1098279.254	155296.09	0	0	0	4802.971	0	0	0	0	0	8004.951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D36PM	8	36.5	UC2	140742600	64232530	3463667	26602300	8874509	18197.9	60659.67	1252622	87956.52	0	2632630	166814.1	6065.967	0	6065.967	39428.79	0	0	0	18197.9	0	39428.79	0	0	0	0	3032.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D37AM	8	37	UC2	42087418.95	15009500	478608.572	8424973.6	2045047.332	0	7307.002	179021.587	25574.51	0	1094223.693	89510.783	0	0	0	6393.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3653.501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D37PM	8	37.5	UC2	32995514.76	14724630	327782.072	8020161	2204996.456	2739.126	11869.55	161608.456	47478.18	8217.378	1289215.218	200869.254	0	0	0	11869.55	0	0	0	2739.126	0	18260.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D38	8	38	UC2	40879199	23953430	615640.667	10054739.7	3263112.94	0	9789.339	20666.382	36981.95	4350.818	4699970.327	68525.38	0	0	0	0	0	0	0	0	0	44595.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D39	8	39	UC2	64342420.08	27965378.89	259972.09	13356579	2188666	0	5444.443	0	6805.553	0	7876747.988	1361.111	1361.111	0	1361.111	0	0	0	0	0	0	85749.971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D3AM	8	3	UC1	21582920	11006760	3154624	890233	1131858	1349.861	674.9303	1164255	0	0	89090.8	43195.53	0	1349.861	0	18898.05	1349.861	0	0	0	8774.093	0	0	5399.442	674.9303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D3PM	8	3.5	UC1	6144534.682	3333433.814	390230.7505	345770.0224	197514.3121	0	0	273321.4306	8476.323	0	11355.0746	13114.31	0	1919.167	0	0	0	0	0	0	1439.3756	0	0	3838.335	479.7918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D42AM	8	42	UC2	47203420	6298473	68554.81	5426113	131111.1	0	8569.351	0	20566.44	45417.56	7029439	4284.676	0	0	0	0	0	0	0	0	0	56557.72	0	856.9351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D42PM	8	42.5	UC2	26355220	3292965	22998.49	4096867	229984.9	0	1568.079	0	3658.85	30316.19	2189560	0	0	0	0	522.6929	0	0	0	0	0	30838.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D43AM	8	43	UC2	15856570	1660413	28669.87	2429314	193064.1	0	1524.993	0	2439.989	31109.86	1054075	609.9973	0	0	304.9986	0	0	0	0	0	0	22569.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8-D43PM	8	43.5	UC2	9413463.578	1499733	12843.175	946113.89	177858.526	194.5936	1362.155	583.7807	3308.091	10508.0522	269706.6	4475.6522	194.5936	0	0	0	0	0	0	0	0	6226.9939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
