Row.names	Subject	Vendor	Time	Group	Muribaculaceae	Faecalibaculum	Bacteroides-acidifaciens	Akkermansia-muciniphila	Parasutterella	Bacteroides	Lachnospiraceae-NK4A136-group	Alloprevotella	Parabacteroides-goldsteinii	Lachnospiraceae	Bacteroides-uniformis	Desulfovibrionaceae	Lachnospiraceae-bacterium-28-4	Clostridia-UCG-014	Oscillospiraceae	Lachnospiraceae-bacterium-10-1	Rikenellaceae-RC9-gut-group	Helicobacter-ganmani	Mucispirillum-schaedleri	Ruminococcus-sp.-N15.MGS-57	Escherichia-Shigella	Clostridia-vadinBB60-group	Alistipes	Colidextribacter	Parabacteroides	Oscillibacter	Ruminococcaceae	Anaerotruncus	Roseburia	Bacteroides-vulgatus-ATCC-8482	Odoribacter	Peptococcaceae	Rikenella	Lactobacillus	Lachnoclostridium	Blautia	Muribaculum	Bilophila	Desulfovibrio	Lachnospiraceae-UCG-006	Candidatus-Saccharimonas	Tuzzerella	Helicobacter-mastomyrinus	mouse-gut-metagenome	Gastranaerophilales	GCA-900066575	Bacteroides-caecimuris	Lachnospiraceae-bacterium-DW59	Dubosiella-newyorkensis	Parabacteroides-distasonis	Incertae-Sedis	Bifidobacterium-choerinum	Acetatifactor	Butyricimonas	UCG-009	Desulfovibrio-fairfieldensis	Lachnospiraceae-bacterium-595	Clostridiales-bacterium-CIEAF-020	Lachnospiraceae-FCS020-group	gut-metagenome	ASF356	Bacteroides-sartorii	Intestinimonas	Candidatus-Gastranaerophilales-bacterium-Zag_111	A2	Dubosiella	Burkholderiales-bacterium-YL45	Marvinbryantia	Dorea-sp.-5-2	UBA1819	Erysipelotrichaceae	Clostridium-sensu-stricto-1	Tannerellaceae	Negativibacillus	Bifidobacterium	Rikenellaceae	Helicobacter-hepaticus	Helicobacter	Family-XIII-AD3011-group	[Eubacterium]-xylanophilum-group	Parabacteroides-merdae	NK4A214-group	Clostridium-sp.-Culture-27	Bacteroides-stercorirosoris	Clostridium-sp.-Culture-54	Coriobacteriaceae-UCG-002	Turicibacter	Bacteroides-caccae	[Eubacterium]-coprostanoligenes-group	UCG-010	Prevotellaceae	Oscillospirales	Acutalibacter-muris	Alistipes-shahii	Lachnospiraceae-UCG-001	Harryflintia	Clostridium-sp.-Clone-49	Christensenellaceae	Eubacterium-sp.-14-2	Bacteroides-xylanisolvens	Erysipelatoclostridium	Clostridium-sp.-Clone-44	Streptococcus	Alistipes-inops	Lactobacillus-intestinalis	[Eubacterium]-nodatum-group	Clostridia	Clostridiales-bacterium-CIEAF-012	Peptococcus	Lactobacillus-murinus	Enterobacteriaceae	Parabacteroides-sp.	RF39	Prevotellaceae-UCG-001	Alistipes-sp.-cv1	Bacteroidales	Enterococcus	Clostridium-sp.-Culture-41	Rhodospirillales	Butyricicoccus	[Eubacterium]-fissicatena-group	Lachnospiraceae-bacterium-A4	Ruminococcus	[Eubacterium]-oxidoreducens-group	Brevinema	Monoglobus	UCG-003	Akkermansia	Klebsiella	Proteus	Faecalibaculum-rodentium	Enterorhabdus	[Clostridium]-leptum	Anaerovorax	Frisingicoccus	Eubacterium-plexicaudatum	Defluviitaleaceae-UCG-011	Malacoplasma-muris	[Eubacterium]-ventriosum-group	Bacteroides-nordii	UCG-005	Eisenbergiella	Anaeroplasma	Paludicola	Arcobacteraceae	[Acetivibrio]-ethanolgignens-group	Peptostreptococcaceae	Butyricimonas-virosa	Sphingobium	Flavonifractor	Alistipes-sp.-N15.MGS-157	Paraprevotella	Pasteurellaceae-bacterium	Bacteria	Parvibacter	[Clostridium]-aldenense	Butyricimonas-synergistica	Lachnospiraceae-bacterium-COE1	metagenome	Paenarthrobacter	Tyzzerella	[Ruminococcus]-torques-group	Parasutterella-excrementihominis	[Eubacterium]-brachy-group	Lysinibacillus	Christensenella-sp.-Marseille-P2437	Methyloprofundus	Lactococcus	Christensenella-minuta	[Clostridium]-innocuum-group	Megamonas	Candidatus-Soleaferrea	Christensenellaceae-R-7-group	Subdoligranulum	Alistipes-obesi	Faecalibacterium	Muribaculum-intestinale	Bacillus	Flavobacterium	Adlercreutzia-mucosicola	[Clostridium]-methylpentosum-group	Erysipelotrichaceae-UCG-003	Chloroplast	Alistipes-finegoldii	Anaerofilum	Butyricimonas-sp.-AT11	Streptomyces-sp.-Q1	Corynebacterium-propinquum	Cetobacterium	Clostridium-sp.-ND2	Anaerostipes	Morganella	Lachnospiraceae-AC2044-group	Micrococcaceae	Ruminiclostridium	Faecalitalea	Acetatifactor-muris	Adlercreutzia-muris	Nostoc-PCC-73102	Leuconostoc	Dialister-invisus-DSM-15470	Lachnospiraceae-UCG-010	Anaerotruncus-sp.-G3(2012)	Streptococcus-respiraculi	marine-metagenome	Dialister-sp.-Marseille-P5638	Corynebacterium-tuberculostearicum	Coprococcus	Streptococcus-danieliae	Allobaculum	Veillonella	UCG-007	Acinetobacter	Vagococcus-fluvialis	Anaerovoracaceae	Ethanoligenenaceae	[Eubacterium]-hallii-group	Vibrio	Nostocaceae	Rickettsia	Family-XIII-UCG-001	Anaerofustis	Rikenella-sp.-Marseille-P3215	Corynebacterium	Desmonostoc-PCC-7422	Oxalobacter-formigenes	Parabacteroides-sp.-CT06	Romboutsia	Dielma	Eggerthella	Lactobacillus-mucosae-LM1	Providencia-alcalifaciens	Candidatus-Stoquefichus	Lysobacter	Caproiciproducens	Brachybacterium	Megasphaera	human-gut-metagenome	Shewanella	Erysipelatoclostridium-ramosum	Subgroup-2	Alteromonas	Providencia	Clostridium-sp.-ASF356	Acinetobacter-sp.-CIP-56.2	Pedobacter	Elizabethkingia	Atopobiaceae	Holdemanella	Clostridiales-bacterium-CIEAF-026	Bosea	Verrucomicrobiaceae-bacterium-CHC8	Mucispirillum	Collinsella	Burkholderiales	Asticcacaulis	Sphingomonas	Endozoicomonas	Devosia	Prevotella	Bacteroides-faecichinchillae	Dyadobacter-fermentans	Rhizobiaceae	Anoxybacillus	Lactobacillales	Acidovorax	Enterobacterales	Lachnospiraceae-NC2004-group	Victivallis-vadensis	Pseudomonas	Burkholderia-Caballeronia-Paraburkholderia	Porphyromonas	Bacteroides-sp.-Smarlab-3302398	Rikenellaceae-bacterium-DTU002	Firmicutes	Sphingopyxis	Lachnospiraceae-bacterium-3-2	DNF00809	Rhodococcus	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Cellulosimicrobium	Turicimonas-muris	Akkermansia-sp.-KLE1798	Bradyrhizobium	Catenibacterium	Dialister	Fusobacterium	Peptoniphilus	Xanthobacteraceae	Clostridium-isatidis	bacterium-enrichment-culture-clone-M153	Bacteroides-coprocola-DSM-17136	Mucilaginibacter	Fusicatenibacter	Bacilli	Clostridium-sp.-Clone-47	[Clostridium]-cocleatum	Candidatus-Arthromitus	Lactococcus-raffinolactis	[Ruminococcus]-gnavus-group	Pseudarthrobacter	Clostridiales-bacterium-CIEAF-021	Wolbachia	Vagococcus
sample152	BR2	Beijing	1	Resistant starch	36375031.18	34152922.82	804027.1188	193810.8329	944108.2159	347324.364	4352108.605	255216.2453	88270.28034	2747892.206	78675.68466	514270.329	8387595.552	495081.1376	3749567.996	61405.41241	5355703.314	17270.27224	1057324.445	0	80594.60379	86351.36121	4033568.028	1890135.351	72918.92724	1782675.879	2813135.456	1182054.189	2007189.418	0	2440865.143	92108.11862	9594.59569	94027.03776	500837.895	608297.3667	583351.4179	2596297.594	24945.94879	262891.9219	1124486.615	383783.8276	0	178459.4798	34540.54448	109378.3909	134324.3397	191891.9138	24945.94879	168864.8841	251378.4071	0	86351.36121	343486.5257	408729.7764	0	0	0	165027.0459	157351.3693	151594.6119	0	268648.6793	51810.81672	186135.1564	0	347324.364	0	0	53729.73586	3837.838276	188054.0755	0	36459.46362	23027.02966	0	0	0	90189.19948	0	95945.9569	69081.08897	0	0	0	0	0	0	0	44135.14017	0	0	88270.28034	24945.94879	0	21108.11052	0	57567.57414	0	44135.14017	0	0	23027.02966	0	0	13432.43397	47972.97845	0	23027.02966	0	0	42216.22103	0	7675.676552	0	0	23027.02966	0	0	26864.86793	0	0	0	0	0	0	0	0	0	0	0	0	13432.43397	7675.676552	0	0	17270.27224	13432.43397	0	0	1918.919138	0	0	21108.11052	34540.54448	0	0	0	0	0	0	0	0	15351.3531	0	0	0	0	0	0	0	0	0	0	0	17270.27224	0	0	0	0	0	0	0	9594.59569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1918.919138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample153	BR3	Beijing	1	Resistant starch	45138361.04	37210264.08	995992.0793	982712.1849	429383.252	677274.6139	8853262.927	1084524.709	157145.417	6668720.3	19919.84159	914099.3973	281091.0979	621941.7206	5044146.553	752527.3488	19539151.28	28773.10451	13058562.82	0	97385.8922	285517.7294	2290781.782	5528862.698	336423.9912	2328408.15	2049530.368	3725010.377	3333253.492	0	2399234.253	345277.2542	15493.21012	243464.7305	1314709.545	734820.823	389543.5688	4207513.206	37626.36744	1657773.483	770233.8747	655141.4566	0	2277501.888	95172.57647	672847.9825	181491.89	0	19919.84159	1345695.965	562182.1959	0	995992.0793	409463.4104	526769.1442	0	0	33199.73598	356343.8328	199198.4159	214691.626	0	0	318717.4654	19919.84159	0	196985.1001	68612.78769	0	77466.05061	48692.9461	721540.9286	0	84105.99781	26559.78878	0	0	0	0	68612.78769	101812.5237	66399.47196	0	0	276664.4665	0	0	0	0	0	0	0	0	37626.36744	0	59759.52476	0	19919.84159	0	170425.3114	0	0	33199.73598	0	0	0	8853.262927	0	0	0	0	101812.5237	0	17706.52585	0	2213.315732	39839.68317	30986.42025	0	0	11066.57866	0	0	0	0	0	55332.8933	0	0	0	0	0	0	0	0	0	0	6639.947196	0	68612.78769	35413.05171	0	0	30986.42025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30986.42025	0	0	0	0	0	0	0	0	0	17706.52585	0	0	0	19919.84159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4426.631464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample154	BR4	Beijing	1	Resistant starch	39232277.56	43480094.41	633025.1207	613379.5135	1073959.86	1124165.3	5149331.93	209553.1434	69851.0478	5077298.037	0	790189.9782	130970.7146	124422.1789	5544426.919	2800590.448	6760271.72	17462.76195	886235.1689	8731.380975	69851.0478	39291.21439	1270415.932	1979840.636	174627.6195	1940549.422	1047765.717	1637133.933	1145993.753	0	646122.1921	163713.3933	15279.91671	711607.5494	746533.0733	643939.3469	471494.5726	2252696.291	17462.76195	796738.5139	189907.5362	168079.0838	0	1032485.8	19645.60719	430020.513	93862.34548	0	32742.67865	526065.7037	203004.6077	45839.75012	0	133153.5599	255392.8935	0	0	0	353620.9295	124422.1789	357986.62	0	0	34925.5239	0	0	443117.5845	0	0	96045.19072	0	587185.3705	0	150616.3218	0	0	0	0	0	50205.4406	80765.27401	34925.5239	0	0	130970.7146	0	0	0	0	24011.29768	0	0	0	2182.845244	0	37108.36914	0	15279.91671	0	0	0	0	21828.45244	0	0	15279.91671	10914.22622	0	0	0	0	41474.05963	0	4365.690487	0	0	0	0	0	0	0	0	0	0	13097.07146	0	0	0	0	0	0	0	0	37108.36914	0	0	0	0	0	0	10914.22622	0	0	0	0	0	0	0	0	0	15279.91671	0	0	0	0	0	0	0	4365.690487	0	0	0	0	0	0	37108.36914	0	0	0	0	0	8731.380975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2182.845244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2182.845244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4365.690487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample155	BR5	Beijing	1	Resistant starch	30537413.12	44664102.29	594113.0958	1746692.502	3043179.302	400036.1512	1345336.099	231043.9817	29045.52913	1036397.289	25084.77516	188795.9393	1061482.064	254808.5055	1342695.596	60731.5609	5114653.629	9241.759268	161070.6615	0	14522.76456	132025.1324	1462838.467	607315.609	44888.54502	363069.1141	506976.5084	281213.532	270651.5214	25084.77516	885888.6384	42248.04237	17163.26721	657485.1593	485852.4872	245566.7463	343265.3442	361748.8628	13202.51324	153149.1536	660125.662	125423.8758	0	106940.3572	2640.502648	75254.32547	68653.06885	0	76574.57679	261409.7621	79215.07944	38287.2884	47529.04766	62051.81223	114861.8652	0	0	0	63372.06355	524139.7756	46208.79634	0	0	110901.1112	0	0	781588.7838	0	0	29045.52913	0	843640.596	0	0	0	0	0	0	0	9241.759268	34326.53442	36967.03707	0	0	15843.01589	5281.005296	0	0	0	11882.26192	0	0	0	18483.51854	0	13202.51324	0	6601.25662	0	0	0	0	0	0	0	0	7921.507944	0	0	0	0	19803.76986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10562.01059	0	0	0	10562.01059	0	0	9241.759268	0	0	6601.25662	9241.759268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21124.02118	0	3960.753972	0	0	0	0	3960.753972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample156	BI1	Beijing	1	Inulin	62930191.4	57628002.34	63283030.6	252027.9997	8175308.258	1785798.398	10227536.26	184820.5331	50405.59994	3497188.53	67207.46659	352839.1996	6286298.393	81609.06658	2138637.598	96010.66656	184820.5331	33603.7333	4738126.395	0	103211.4666	31203.46663	211223.4664	703278.1326	45605.06662	412845.8662	228025.3331	1032114.666	1502566.932	96010.66656	182420.2665	110412.2665	0	453650.3995	1188131.999	530458.9328	806489.5991	1644182.665	14401.59998	1497766.398	26402.9333	88809.86657	0	1101722.399	16801.86665	532859.1994	4728525.328	0	33603.7333	160817.8665	60006.6666	48005.33328	194421.5998	16801.86665	120013.3332	0	0	0	211223.4664	24002.66664	182420.2665	52805.86661	2400.266664	0	0	0	0	0	0	0	0	28803.19997	0	28803.19997	0	0	0	0	0	0	0	0	0	0	148816.5332	0	0	0	0	0	0	0	0	0	0	14401.59998	0	0	0	0	0	26402.9333	24002.66664	0	0	0	0	0	0	0	24002.66664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800.533328	0	0	48005.33328	0	0	0	0	0	0	0	0	21602.39998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800.533328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4800.533328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400.266664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample157	BI2	Beijing	1	Inulin	99956825.01	59140865.24	33289220.07	424301.5027	8455283.567	4442867.184	5214603.975	4246089.675	92239.4571	3163813.378	2902468.25	107612.6999	153732.4285	199852.157	728691.7111	116836.6457	1097649.539	15373.24285	3511248.667	18447.89142	153732.4285	1383591.856	876274.8424	578033.9312	344360.6398	304390.2084	473495.8798	236747.9399	501167.7169	249046.5342	676422.6854	153732.4285	0	488869.1226	396629.6655	267494.4256	1890908.871	393555.017	0	116836.6457	218300.0485	83015.51139	0	172180.3199	43045.07998	986962.191	37304711.1	0	0	516540.9598	64567.61997	0	0	58418.32283	18447.89142	0	0	0	150657.7799	372032.477	30746.4857	92239.4571	0	196777.5085	0	0	716393.1168	0	0	0	0	24597.18856	0	0	43045.07998	12298.59428	0	0	0	0	86090.15996	0	0	0	0	0	0	541138.1483	0	0	12298.59428	0	0	0	0	0	0	9223.94571	0	0	86090.15996	0	27671.83713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129135.2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33821.13427	15373.24285	0	0	0	24597.18856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18447.89142	0	0	0	0	9223.94571	0	0	0	12298.59428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample158	BI3	Beijing	1	Inulin	71545994.19	193841.0722	68731570.93	33549.41633	193841.0722	4264503.587	6784437.526	1293516.385	186385.6463	5971796.108	41004.84219	342949.5892	6754615.822	85737.3973	3530144.141	78281.97145	689626.8913	0	6061261.218	0	141653.0912	22366.27756	670988.3267	1017665.629	1588005.707	909561.954	559156.9389	2087519.239	1218962.127	119286.8136	372771.2926	562884.6518	26093.99048	0	3798539.472	2885249.805	361588.1538	1602916.558	0	864829.3989	41004.84219	372771.2926	0	1476174.319	26093.99048	767908.8628	11246509.9	0	0	5367906.614	130469.9524	0	0	108103.6749	29821.70341	0	0	8734031.386	823824.5567	1256239.256	93192.82315	59643.40682	0	0	894651.1023	0	0	0	197568.7851	33549.41633	0	0	0	41004.84219	0	0	0	0	0	0	93192.82315	0	0	0	0	0	0	14910.8517	0	7455.425852	0	0	70826.5456	0	0	52187.98097	0	0	260939.9048	70826.5456	0	0	33549.41633	0	0	0	0	0	0	0	52187.98097	0	0	0	0	190113.3592	0	0	0	33549.41633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246029.0531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample159	BI4	Beijing	1	Inulin	120797762.2	75550104.27	22168586.33	1740294.534	8456563.671	1708600.428	24853941.47	752014.691	126776.423	7623873.075	118132.576	463886.4569	299653.3635	115251.2936	2264687.92	193045.9169	397616.9631	20168.97639	15942135.19	0	112370.0113	40337.95278	337110.0339	1469453.994	279484.3871	1218782.43	947941.8902	2212824.838	2541291.025	92201.03492	285246.9518	723201.8676	17287.69405	458123.8922	996923.69	769302.3851	988279.843	2964839.529	0	1823851.722	0	46100.51746	0	922010.3492	57625.64682	2019778.921	9781953.548	0	83557.18789	567612.6212	74913.34087	51863.08214	308297.2105	48981.7998	25931.54107	0	0	48981.7998	875909.8317	135420.27	0	28812.82341	0	0	0	11525.12936	959467.0196	0	0	28812.82341	0	25931.54107	0	57625.64682	63388.21151	0	0	0	0	0	95082.31726	0	0	0	158470.5288	5762.564682	0	1746057.099	0	0	0	0	0	0	0	51863.08214	0	0	37456.67043	72032.05853	57625.64682	112370.0113	34575.38809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17287.69405	0	0	0	0	0	0	0	34575.38809	0	0	0	0	31694.10575	0	28812.82341	23050.25873	0	0	0	0	0	0	0	17287.69405	0	0	0	0	0	0	0	0	0	0	0	0	0	8643.847023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8643.847023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5762.564682	0	0	0	0	0	0	0	0	8643.847023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11525.12936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample16	SR1	Shanghai	1	Resistant starch	18736.93659	23120811.96	17033.57871	13626.86297	4597362.895	17503137.7	1295687.554	6245.645529	12004698.49	1584690.606	0	0	4727953.665	27253.72594	412780.3909	7381.217443	3406.715743	2271.143829	65863.17103	4542.287657	32363.79956	848272.22	0	241309.0318	0	194182.7973	304901.059	274808.4033	197021.7271	1682349.791	0	944228.0467	0	7949.0034	178852.5765	294680.9118	0	0	0	126616.2684	0	323070.2096	0	16465.79276	0	72108.81656	0	0	0	0	173174.7169	0	120370.6229	0	0	0	0	0	21008.08041	11923.5051	3406.715743	0	0	1135.571914	55075.23784	0	0	22711.43829	24414.79616	0	23279.22424	50532.95019	0	163522.3557	6245.645529	0	0	0	9652.361272	3406.715743	0	0	0	0	0	0	7949.0034	0	0	4542.287657	0	0	0	0	0	21575.86637	0	4542.287657	0	2838.929786	17601.36467	0	14762.43489	0	0	5110.073614	0	0	7381.217443	0	0	0	24982.58211	0	0	0	0	567.7859572	0	0	0	0	0	0	3406.715743	5110.073614	0	0	0	0	0	0	0	0	0	8516.789357	0	0	13059.07701	0	0	0	0	0	0	0	0	0	5110.073614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6813.431486	0	0	2271.143829	0	0	0	0	5110.073614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271.143829	0	0	0	3406.715743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1703.357871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample160	BI5	Beijing	1	Inulin	39273282.27	48673197.42	149146211.7	303079.2935	9292945.984	1709278.074	2609601.858	581644.8206	44570.48434	2516003.841	120340.3077	251823.2365	2562802.849	106969.1624	927066.0742	51256.05699	173824.8889	15599.66952	17424830.85	0	57941.62964	6685.57265	164910.792	639586.4502	60170.15385	309764.8661	169367.8405	265194.3818	548216.9573	225080.9459	220623.8975	135939.9772	0	1606765.96	124797.3561	552674.0058	623986.7807	960493.9374	0	713127.7494	44570.48434	49027.53277	0	269651.4302	0	267422.906	1595623.339	0	86912.44446	173824.8889	33427.86325	106969.1624	182738.9858	42341.96012	22285.24217	0	0	2228.524217	187196.0342	60170.15385	115883.2593	64627.20229	2228.524217	0	0	0	744327.0884	0	135939.9772	11142.62108	6685.57265	0	0	0	0	4457.048434	0	0	6685.57265	0	35656.38747	8914.096867	0	0	80226.8718	0	0	51256.05699	0	0	0	0	0	0	0	20056.71795	0	0	0	0	57941.62964	0	44570.48434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33427.86325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42341.96012	0	0	0	0	0	0	0	0	24513.76638	0	0	0	0	0	0	0	0	0	0	17828.19373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4457.048434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228.524217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11142.62108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample161	BC1	Beijing	3	Control	17146599.76	19843727.08	1331625.956	85495.06442	3239940.319	481514.6553	1434865.279	3028622.329	28229.5024	2675350.271	38714.74615	608144.1375	8540634.313	334721.2428	1460675.11	34681.9601	3329468.169	9678.686539	602498.237	2419.671635	27422.94519	50006.54712	948511.2808	1122727.638	184701.6014	1527619.359	776714.5947	632340.8539	525875.3019	19357.37308	1257422.693	91140.96491	0	899311.2909	416183.5212	3856150.028	711383.4606	1332432.513	10485.24375	433121.2226	21777.04471	301652.3971	0	164537.6712	63718.01971	126629.4822	160504.8851	0	41940.975	635567.0827	210511.4322	16131.14423	171796.6861	126629.4822	207285.2034	0	0	14518.02981	152439.313	148406.5269	39521.30337	0	166150.7856	234708.1486	10485.24375	0	396019.5909	0	3226.228846	11291.80096	11291.80096	111304.8952	0	30649.17404	34681.9601	0	0	0	13711.4726	22583.60192	145986.8553	23390.15914	0	0	0	3226.228846	0	0	0	3226.228846	0	0	28229.5024	0	0	11291.80096	0	14518.02981	0	0	9678.686539	0	18550.81587	0	0	10485.24375	5645.900481	0	10485.24375	0	0	9678.686539	5645.900481	0	0	0	4032.786058	0	0	0	0	0	0	0	0	0	12904.91538	0	0	0	0	0	6452.457692	0	0	0	8065.572116	16131.14423	0	4839.343269	2419.671635	0	0	4839.343269	0	0	0	4839.343269	0	0	4032.786058	0	0	0	0	0	0	0	4839.343269	0	0	0	1613.114423	4032.786058	0	8872.129327	0	0	0	0	4032.786058	0	5645.900481	0	0	0	29036.05962	0	0	0	0	0	0	0	0	2419.671635	0	0	0	0	0	0	0	0	0	0	0	13711.4726	0	0	3226.228846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6452.457692	0	0	806.5572116	0	0	0	0	0	0	0	0	0	806.5572116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
